streamlit_key,risk_level_text,year,disease_class,disease,region,cases,population,incidence_100k,disease_score,case_trend_score,weather_or_habitat,habitat_en,tick_count,tick_score,tick_source_year,tick_data_match_type,final_risk_score,risk_level_code,env_source_url,note
string,string,continuous,continuous,라임병 중증열성혈소판감소증후군(SFTS) 쯔쯔가무시증,강원 경기 경남 경북 광주 대구 대전 부산 서울 세종 울산 인천 전남 전북 제주 충남 충북,continuous,continuous,continuous,continuous,continuous,무덤 산길 잡목림 초지,Copse/Woodland Grassland Grave Mountain\ road,continuous,continuous,continuous,exact_year latest_available_proxy,continuous,continuous,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15 https://neweng-phwr.inforang.com/journal/view.html?number=33&spage=1406&volume=17 https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf https://www.djcidc.or.kr/bbsDown/dataBoard_new/2023091493767694428.pdf,질병\ 60%\ +\ 환경별\ 진드기점수\ 40%로\ 계산 질병\ 60%\ +\ 환경별\ 진드기점수\ 40%로\ 계산;\ 2025년\ 환경자료\ 없음:\ 2024년\ 환경별\ tick_score\ 대체\ 사용
meta,meta,,,,,,,,,,,,,,,,,,,
2025|중증열성혈소판감소증후군(SFTS)|충북|산길,좋음,2025,3,중증열성혈소판감소증후군(SFTS),충북,13,1596502,0.8143,27.27,66.67,산길,Mountain road,10743,0.00,2024,latest_available_proxy,16.362,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|충북|잡목림,좋음,2025,3,중증열성혈소판감소증후군(SFTS),충북,13,1596502,0.8143,27.27,66.67,잡목림,Copse/Woodland,13826,16.79,2024,latest_available_proxy,23.078,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|충북|초지,보통,2025,3,중증열성혈소판감소증후군(SFTS),충북,13,1596502,0.8143,27.27,66.67,초지,Grassland,29104,100.00,2024,latest_available_proxy,56.362,3,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|충남|무덤,양호,2025,3,중증열성혈소판감소증후군(SFTS),충남,15,2136753,0.7020,31.82,59.26,무덤,Grave,18251,40.89,2024,latest_available_proxy,35.448,2,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|충남|산길,좋음,2025,3,중증열성혈소판감소증후군(SFTS),충남,15,2136753,0.7020,31.82,59.26,산길,Mountain road,10743,0.00,2024,latest_available_proxy,19.092,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|충남|잡목림,좋음,2025,3,중증열성혈소판감소증후군(SFTS),충남,15,2136753,0.7020,31.82,59.26,잡목림,Copse/Woodland,13826,16.79,2024,latest_available_proxy,25.808,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|충남|초지,나쁨,2025,3,중증열성혈소판감소증후군(SFTS),충남,15,2136753,0.7020,31.82,59.26,초지,Grassland,29104,100.00,2024,latest_available_proxy,59.092,4,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|전북|무덤,양호,2025,3,중증열성혈소판감소증후군(SFTS),전북,20,1724856,1.1595,43.18,74.07,무덤,Grave,18251,40.89,2024,latest_available_proxy,42.264,2,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|전북|산길,좋음,2025,3,중증열성혈소판감소증후군(SFTS),전북,20,1724856,1.1595,43.18,74.07,산길,Mountain road,10743,0.00,2024,latest_available_proxy,25.908,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|전북|잡목림,양호,2025,3,중증열성혈소판감소증후군(SFTS),전북,20,1724856,1.1595,43.18,74.07,잡목림,Copse/Woodland,13826,16.79,2024,latest_available_proxy,32.624,2,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|전북|초지,나쁨,2025,3,중증열성혈소판감소증후군(SFTS),전북,20,1724856,1.1595,43.18,74.07,초지,Grassland,29104,100.00,2024,latest_available_proxy,65.908,4,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|전남|무덤,좋음,2025,3,중증열성혈소판감소증후군(SFTS),전남,9,1779135,0.5059,18.18,33.33,무덤,Grave,18251,40.89,2024,latest_available_proxy,27.264,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|전남|산길,매우 좋음,2025,3,중증열성혈소판감소증후군(SFTS),전남,9,1779135,0.5059,18.18,33.33,산길,Mountain road,10743,0.00,2024,latest_available_proxy,10.908,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|전남|잡목림,좋음,2025,3,중증열성혈소판감소증후군(SFTS),전남,9,1779135,0.5059,18.18,33.33,잡목림,Copse/Woodland,13826,16.79,2024,latest_available_proxy,17.624,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|전남|초지,보통,2025,3,중증열성혈소판감소증후군(SFTS),전남,9,1779135,0.5059,18.18,33.33,초지,Grassland,29104,100.00,2024,latest_available_proxy,50.908,3,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|경북|무덤,매우 나쁨,2025,3,중증열성혈소판감소증후군(SFTS),경북,45,2506526,1.7953,100.00,100.00,무덤,Grave,18251,40.89,2024,latest_available_proxy,76.356,5,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|경북|산길,나쁨,2025,3,중증열성혈소판감소증후군(SFTS),경북,45,2506526,1.7953,100.00,100.00,산길,Mountain road,10743,0.00,2024,latest_available_proxy,60,4,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|경북|잡목림,나쁨,2025,3,중증열성혈소판감소증후군(SFTS),경북,45,2506526,1.7953,100.00,100.00,잡목림,Copse/Woodland,13826,16.79,2024,latest_available_proxy,66.716,4,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|경북|초지,최악,2025,3,중증열성혈소판감소증후군(SFTS),경북,45,2506526,1.7953,100.00,100.00,초지,Grassland,29104,100.00,2024,latest_available_proxy,100,6,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|경남|무덤,보통,2025,3,중증열성혈소판감소증후군(SFTS),경남,28,3207383,0.8730,61.36,74.07,무덤,Grave,18251,40.89,2024,latest_available_proxy,53.172,3,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|경남|산길,양호,2025,3,중증열성혈소판감소증후군(SFTS),경남,28,3207383,0.8730,61.36,74.07,산길,Mountain road,10743,0.00,2024,latest_available_proxy,36.816,2,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|경남|잡목림,보통,2025,3,중증열성혈소판감소증후군(SFTS),경남,28,3207383,0.8730,61.36,74.07,잡목림,Copse/Woodland,13826,16.79,2024,latest_available_proxy,43.532,3,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|경남|초지,매우 나쁨,2025,3,중증열성혈소판감소증후군(SFTS),경남,28,3207383,0.8730,61.36,74.07,초지,Grassland,29104,100.00,2024,latest_available_proxy,76.816,5,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|제주|무덤,양호,2025,3,중증열성혈소판감소증후군(SFTS),제주,16,664792,2.4068,34.09,55.56,무덤,Grave,18251,40.89,2024,latest_available_proxy,36.81,2,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|제주|산길,좋음,2025,3,중증열성혈소판감소증후군(SFTS),제주,16,664792,2.4068,34.09,55.56,산길,Mountain road,10743,0.00,2024,latest_available_proxy,20.454,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|제주|잡목림,좋음,2025,3,중증열성혈소판감소증후군(SFTS),제주,16,664792,2.4068,34.09,55.56,잡목림,Copse/Woodland,13826,16.79,2024,latest_available_proxy,27.17,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|제주|초지,나쁨,2025,3,중증열성혈소판감소증후군(SFTS),제주,16,664792,2.4068,34.09,55.56,초지,Grassland,29104,100.00,2024,latest_available_proxy,60.454,4,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|세종|무덤,좋음,2025,3,중증열성혈소판감소증후군(SFTS),세종,1,391965,0.2551,0.00,33.33,무덤,Grave,18251,40.89,2024,latest_available_proxy,16.356,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|세종|산길,매우 좋음,2025,3,중증열성혈소판감소증후군(SFTS),세종,1,391965,0.2551,0.00,33.33,산길,Mountain road,10743,0.00,2024,latest_available_proxy,0,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|세종|잡목림,매우 좋음,2025,3,중증열성혈소판감소증후군(SFTS),세종,1,391965,0.2551,0.00,33.33,잡목림,Copse/Woodland,13826,16.79,2024,latest_available_proxy,6.716,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|중증열성혈소판감소증후군(SFTS)|세종|초지,양호,2025,3,중증열성혈소판감소증후군(SFTS),세종,1,391965,0.2551,0.00,33.33,초지,Grassland,29104,100.00,2024,latest_available_proxy,40,2,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|서울|무덤,양호,2025,3,라임병,서울,5,9299548,0.0538,22.73,20.83,무덤,Grave,18251,40.89,2024,latest_available_proxy,29.994,2,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|서울|산길,매우 좋음,2025,3,라임병,서울,5,9299548,0.0538,22.73,20.83,산길,Mountain road,10743,0.00,2024,latest_available_proxy,13.638,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|서울|잡목림,좋음,2025,3,라임병,서울,5,9299548,0.0538,22.73,20.83,잡목림,Copse/Woodland,13826,16.79,2024,latest_available_proxy,20.354,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|서울|초지,보통,2025,3,라임병,서울,5,9299548,0.0538,22.73,20.83,초지,Grassland,29104,100.00,2024,latest_available_proxy,53.638,3,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|부산|무덤,좋음,2025,3,라임병,부산,1,3241600,0.0308,4.55,37.50,무덤,Grave,18251,40.89,2024,latest_available_proxy,19.086,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|부산|산길,매우 좋음,2025,3,라임병,부산,1,3241600,0.0308,4.55,37.50,산길,Mountain road,10743,0.00,2024,latest_available_proxy,2.73,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|부산|잡목림,매우 좋음,2025,3,라임병,부산,1,3241600,0.0308,4.55,37.50,잡목림,Copse/Woodland,13826,16.79,2024,latest_available_proxy,9.446,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|부산|초지,양호,2025,3,라임병,부산,1,3241600,0.0308,4.55,37.50,초지,Grassland,29104,100.00,2024,latest_available_proxy,42.73,2,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|대구|무덤,좋음,2025,3,라임병,대구,0,2353032,0.0000,0.00,29.17,무덤,Grave,18251,40.89,2024,latest_available_proxy,16.356,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|대구|산길,매우 좋음,2025,3,라임병,대구,0,2353032,0.0000,0.00,29.17,산길,Mountain road,10743,0.00,2024,latest_available_proxy,0,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|대구|잡목림,매우 좋음,2025,3,라임병,대구,0,2353032,0.0000,0.00,29.17,잡목림,Copse/Woodland,13826,16.79,2024,latest_available_proxy,6.716,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|대구|초지,양호,2025,3,라임병,대구,0,2353032,0.0000,0.00,29.17,초지,Grassland,29104,100.00,2024,latest_available_proxy,40,2,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|인천|무덤,좋음,2025,3,라임병,인천,0,3051961,0.0000,0.00,25.00,무덤,Grave,18251,40.89,2024,latest_available_proxy,16.356,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|인천|산길,매우 좋음,2025,3,라임병,인천,0,3051961,0.0000,0.00,25.00,산길,Mountain road,10743,0.00,2024,latest_available_proxy,0,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|인천|잡목림,매우 좋음,2025,3,라임병,인천,0,3051961,0.0000,0.00,25.00,잡목림,Copse/Woodland,13826,16.79,2024,latest_available_proxy,6.716,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|인천|초지,양호,2025,3,라임병,인천,0,3051961,0.0000,0.00,25.00,초지,Grassland,29104,100.00,2024,latest_available_proxy,40,2,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|광주|무덤,좋음,2025,3,라임병,광주,0,1392013,0.0000,0.00,33.33,무덤,Grave,18251,40.89,2024,latest_available_proxy,16.356,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|광주|산길,매우 좋음,2025,3,라임병,광주,0,1392013,0.0000,0.00,33.33,산길,Mountain road,10743,0.00,2024,latest_available_proxy,0,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|광주|잡목림,매우 좋음,2025,3,라임병,광주,0,1392013,0.0000,0.00,33.33,잡목림,Copse/Woodland,13826,16.79,2024,latest_available_proxy,6.716,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|광주|초지,양호,2025,3,라임병,광주,0,1392013,0.0000,0.00,33.33,초지,Grassland,29104,100.00,2024,latest_available_proxy,40,2,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|대전|무덤,좋음,2025,3,라임병,대전,1,1440729,0.0694,4.55,37.50,무덤,Grave,18251,40.89,2024,latest_available_proxy,19.086,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|대전|산길,매우 좋음,2025,3,라임병,대전,1,1440729,0.0694,4.55,37.50,산길,Mountain road,10743,0.00,2024,latest_available_proxy,2.73,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|대전|잡목림,매우 좋음,2025,3,라임병,대전,1,1440729,0.0694,4.55,37.50,잡목림,Copse/Woodland,13826,16.79,2024,latest_available_proxy,9.446,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|대전|초지,양호,2025,3,라임병,대전,1,1440729,0.0694,4.55,37.50,초지,Grassland,29104,100.00,2024,latest_available_proxy,42.73,2,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|울산|무덤,좋음,2025,3,라임병,울산,0,1091948,0.0000,0.00,29.17,무덤,Grave,18251,40.89,2024,latest_available_proxy,16.356,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|울산|산길,매우 좋음,2025,3,라임병,울산,0,1091948,0.0000,0.00,29.17,산길,Mountain road,10743,0.00,2024,latest_available_proxy,0,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|울산|잡목림,매우 좋음,2025,3,라임병,울산,0,1091948,0.0000,0.00,29.17,잡목림,Copse/Woodland,13826,16.79,2024,latest_available_proxy,6.716,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|울산|초지,양호,2025,3,라임병,울산,0,1091948,0.0000,0.00,29.17,초지,Grassland,29104,100.00,2024,latest_available_proxy,40,2,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|경기|무덤,매우 나쁨,2025,3,라임병,경기,22,13730135,0.1602,100.00,100.00,무덤,Grave,18251,40.89,2024,latest_available_proxy,76.356,5,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|경기|산길,나쁨,2025,3,라임병,경기,22,13730135,0.1602,100.00,100.00,산길,Mountain road,10743,0.00,2024,latest_available_proxy,60,4,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|경기|잡목림,나쁨,2025,3,라임병,경기,22,13730135,0.1602,100.00,100.00,잡목림,Copse/Woodland,13826,16.79,2024,latest_available_proxy,66.716,4,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|경기|초지,최악,2025,3,라임병,경기,22,13730135,0.1602,100.00,100.00,초지,Grassland,29104,100.00,2024,latest_available_proxy,100,6,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|강원|무덤,좋음,2025,3,라임병,강원,0,1508500,0.0000,0.00,29.17,무덤,Grave,18251,40.89,2024,latest_available_proxy,16.356,1,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
2025|라임병|강원|산길,매우 좋음,2025,3,라임병,강원,0,1508500,0.0000,0.00,29.17,산길,Mountain road,10743,0.00,2024,latest_available_proxy,0,0,https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf,질병 60% + 환경별 진드기점수 40%로 계산; 2025년 환경자료 없음: 2024년 환경별 tick_score 대체 사용
